Name,FQRegion,FQN,WOFId,CountryCode,HasRegion,Region,HasCity,City
us/wa/clark,"wa, us","clark, wa, us",102084251,us,1,wa,1,clark
us/wa/cowlitz,"wa, us","cowlitz, wa, us",102085351,us,1,wa,1,cowlitz
us/wa/douglas,"wa, us","douglas, wa, us",102085361,us,1,wa,1,douglas
us/wa/ferry,"wa, us","ferry, wa, us",102084233,us,1,wa,1,ferry
us/wa/franklin,"wa, us","franklin, wa, us",102084247,us,1,wa,1,franklin
us/wa/garfield,"wa, us","garfield, wa, us",85881067,us,1,wa,1,garfield
us/wa/grant,"wa, us","grant, wa, us",102087541,us,1,wa,1,grant
us/wa/island,"wa, us","island, wa, us",102087543,us,1,wa,1,island
us/wa/jefferson,"wa, us","jefferson, wa, us",102085365,us,1,wa,1,jefferson
us/wa/king,"wa, us","king, wa, us",102086191,us,1,wa,1,king
us/wa/kitsap,"wa, us","kitsap, wa, us",102081243,us,1,wa,1,kitsap
us/wa/kittitas,"wa, us","kittitas, wa, us",102084259,us,1,wa,1,kittitas
us/wa/lewis,"wa, us","lewis, wa, us",102085359,us,1,wa,1,lewis
us/wa/mason,"wa, us","mason, wa, us",102084215,us,1,wa,1,mason
us/wa/okanogan,"wa, us","okanogan, wa, us",102087557,us,1,wa,1,okanogan
us/wa/pacific,"wa, us","pacific, wa, us",102085355,us,1,wa,1,pacific
us/wa/pend_oreille,"wa, us","pend oreille, wa, us",102084221,us,1,wa,1,pend oreille
us/wa/pierce,"wa, us","pierce, wa, us",102087547,us,1,wa,1,pierce
us/wa/san_juan,"wa, us","san juan, wa, us",102087535,us,1,wa,1,san juan
us/wa/skagit,"wa, us","skagit, wa, us",102084225,us,1,wa,1,skagit
us/wa/snohomish,"wa, us","snohomish, wa, us",102087537,us,1,wa,1,snohomish
us/wa/snohomish_county,"wa, us","snohomish county, wa, us",102087537,us,1,wa,1,snohomish county
us/wa/spokane,"wa, us","spokane, wa, us",102087555,us,1,wa,1,spokane
us/wa/thurston,"wa, us","thurston, wa, us",102085357,us,1,wa,1,thurston
us/wa/walla_walla,"wa, us","walla walla, wa, us",102086915,us,1,wa,1,walla walla
us/wi/adams,"wi, us","adams, wi, us",102081729,us,1,wi,1,adams
us/wi/bayfield,"wi, us","bayfield, wi, us",102081781,us,1,wi,1,bayfield
us/wi/brown,"wi, us","brown, wi, us",102081867,us,1,wi,1,brown
us/wi/burnett,"wi, us","burnett, wi, us",102081835,us,1,wi,1,burnett
us/wi/calumet,"wi, us","calumet, wi, us",102081289,us,1,wi,1,calumet
us/wi/city_of_arena,"wi, us","arena, wi, us",404495369,us,1,wi,1,arena
us/wi/city_of_milwaukee,"wi, us","milwaukee, wi, us",102081837,us,1,wi,1,milwaukee
us/wi/city_of_shorewood,"wi, us","shorewood, wi, us",101733085,us,1,wi,1,shorewood
us/wi/city_of_west_bend,"wi, us","west bend, wi, us",101732991,us,1,wi,1,west bend
us/wi/columbia,"wi, us","columbia, wi, us",102081841,us,1,wi,1,columbia
us/wi/crawford,"wi, us","crawford, wi, us",102081315,us,1,wi,1,crawford
us/wi/dane,"wi, us","dane, wi, us",102081795,us,1,wi,1,dane
us/wi/dodge,"wi, us","dodge, wi, us",102081887,us,1,wi,1,dodge
us/wi/door,"wi, us","door, wi, us",102081831,us,1,wi,1,door
us/wi/douglas,"wi, us","douglas, wi, us",102081291,us,1,wi,1,douglas
us/wi/dunn,"wi, us","dunn, wi, us",102081747,us,1,wi,1,dunn
us/wi/eau_claire,"wi, us","eau claire, wi, us",102081761,us,1,wi,1,eau claire
us/wi/fond_du_lac,"wi, us","fond du lac, wi, us",102081759,us,1,wi,1,fond du lac
us/wi/green,"wi, us","green, wi, us",102081827,us,1,wi,1,green
us/wi/green_lake,"wi, us","green lake, wi, us",102081283,us,1,wi,1,green lake
us/wi/iron,"wi, us","iron, wi, us",102081263,us,1,wi,1,iron
us/wi/jefferson,"wi, us","jefferson, wi, us",102081287,us,1,wi,1,jefferson
us/wi/juneau,"wi, us","juneau, wi, us",102081297,us,1,wi,1,juneau
us/wi/kenosha,"wi, us","kenosha, wi, us",102081309,us,1,wi,1,kenosha
us/wi/kewaunee,"wi, us","kewaunee, wi, us",102081295,us,1,wi,1,kewaunee
us/wi/la_crosse,"wi, us","la crosse, wi, us",102081301,us,1,wi,1,la crosse
us/wi/lincoln,"wi, us","lincoln, wi, us",102081889,us,1,wi,1,lincoln
us/wi/manitowoc,"wi, us","manitowoc, wi, us",102081871,us,1,wi,1,manitowoc
us/wi/marathon,"wi, us","marathon, wi, us",102081881,us,1,wi,1,marathon
us/wi/milwaukee,"wi, us","milwaukee, wi, us",102081837,us,1,wi,1,milwaukee
us/wi/oneida,"wi, us","oneida, wi, us",102081305,us,1,wi,1,oneida
us/wi/outagamie,"wi, us","outagamie, wi, us",102081851,us,1,wi,1,outagamie
us/wi/ozaukee,"wi, us","ozaukee, wi, us",102081873,us,1,wi,1,ozaukee
us/wi/pierce,"wi, us","pierce, wi, us",102081311,us,1,wi,1,pierce
us/wi/portage,"wi, us","portage, wi, us",102081875,us,1,wi,1,portage
us/wi/richland,"wi, us","richland, wi, us",102081809,us,1,wi,1,richland
us/wi/rock,"wi, us","rock, wi, us",102081829,us,1,wi,1,rock
us/wi/sauk,"wi, us","sauk, wi, us",102081845,us,1,wi,1,sauk
us/wi/sheboygan,"wi, us","sheboygan, wi, us",102081869,us,1,wi,1,sheboygan
us/wi/st_croix,"wi, us","st croix, wi, us",102081855,us,1,wi,1,st croix
us/wi/statewide,"wi, us","wi, us",85688517,us,1,wi,0,
us/wi/trempealeau,"wi, us","trempealeau, wi, us",102081731,us,1,wi,1,trempealeau
us/wi/vernon,"wi, us","vernon, wi, us",102081733,us,1,wi,1,vernon
us/wi/vilas,"wi, us","vilas, wi, us",102081749,us,1,wi,1,vilas
us/wi/walworth,"wi, us","walworth, wi, us",102081883,us,1,wi,1,walworth
us/wi/washington,"wi, us","washington, wi, us",102081745,us,1,wi,1,washington
us/wi/waukesha,"wi, us","waukesha, wi, us",102081741,us,1,wi,1,waukesha
us/wi/waupaca,"wi, us","waupaca, wi, us",102081823,us,1,wi,1,waupaca
us/wi/waushara,"wi, us","waushara, wi, us",102081799,us,1,wi,1,waushara
us/wi/winnebago,"wi, us","winnebago, wi, us",102081801,us,1,wi,1,winnebago
us/wi/wood,"wi, us","wood, wi, us",102081737,us,1,wi,1,wood
us/wv/hancock,"wv, us","hancock, wv, us",102082633,us,1,wv,1,hancock
us/wv/harrison,"wv, us","harrison, wv, us",102082619,us,1,wv,1,harrison
us/wv/jefferson,"wv, us","jefferson, wv, us",102082647,us,1,wv,1,jefferson
us/wv/preston,"wv, us","preston, wv, us",102083385,us,1,wv,1,preston
us/wv/raleigh,"wv, us","raleigh, wv, us",102083349,us,1,wv,1,raleigh
us/wv/statewide,"wv, us","wv, us",85688589,us,1,wv,0,
us/wy/albany,"wy, us","albany, wy, us",102080731,us,1,wy,1,albany
us/wy/campbell,"wy, us","campbell, wy, us",102080751,us,1,wy,1,campbell
us/wy/carbon,"wy, us","carbon, wy, us",102081173,us,1,wy,1,carbon
us/wy/city_of_gillette,"wy, us","gillette, wy, us",101734077,us,1,wy,1,gillette
us/wy/city_of_sundance,"wy, us","sundance, wy, us",101733959,us,1,wy,1,sundance
us/wy/city_of_wright,"wy, us","wright, wy, us",101734079,us,1,wy,1,wright
us/wy/converse,"wy, us","converse, wy, us",102080759,us,1,wy,1,converse
us/wy/crook,"wy, us","crook, wy, us",102080761,us,1,wy,1,crook
us/wy/fremont,"wy, us","fremont, wy, us",102081203,us,1,wy,1,fremont
us/wy/goshen,"wy, us","goshen, wy, us",102080733,us,1,wy,1,goshen
us/wy/hot_springs,"wy, us","hot springs, wy, us",102080737,us,1,wy,1,hot springs
us/wy/laramie,"wy, us","laramie, wy, us",102080769,us,1,wy,1,laramie
us/wy/lincoln,"wy, us","lincoln, wy, us",102081151,us,1,wy,1,lincoln
us/wy/natrona,"wy, us","natrona, wy, us",102080753,us,1,wy,1,natrona
us/wy/park,"wy, us","park, wy, us",102080775,us,1,wy,1,park
us/wy/statewide,"wy, us","wy, us",85688475,us,1,wy,0,
us/wy/sublette,"wy, us","sublette, wy, us",102081165,us,1,wy,1,sublette
us/wy/teton,"wy, us","teton, wy, us",102080739,us,1,wy,1,teton
uy/countrywide,,,,uy,0,,0,
uy/mo/montevideo,"mo, uy","montevideo, mo, uy",85680339,uy,1,mo,1,montevideo
xk/countrywide,,,,xk,0,,0,
za/countrywide,,,,za,0,,0,
za/ec/nelson_mandela_bay,"ec, za","nelson mandela bay, ec, za",1125410851,za,1,ec,1,nelson mandela bay
za/gt/ekurhuleni,"gt, za","ekurhuleni, gt, za",1125360031,za,1,gt,1,ekurhuleni
za/gt/tshwane,"gt, za","tshwane, gt, za",1108730545,za,1,gt,1,tshwane
za/nl/ethekwini,"nl, za","ethekwini, nl, za",1125360055,za,1,nl,1,ethekwini
za/wc/cape_town,"wc, za","cape town, wc, za",1108730611,za,1,wc,1,cape town
